categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
SUBCOMPACTO,JAC,J2,1.4­16V,"1,4",M­5,sim,Elétrica,Gasolina,0.0,0.0,11.9,12.7,2015
SUBCOMPACTO,JAC,J2,1.4­16V,"1,4 JETFLEX",M­5,sim,Elétrica,Flex,8.4,8.7,12.0,12.5,2015
SUBCOMPACTO,KIA,Picanto,1.0­12V,EX4,M­5,sim,Elétrica,Flex,8.2,9.8,12.0,14.4,2015
SUBCOMPACTO,KIA,Picanto,1.0­12V,"LX4 1,0 MT FF",M­5,sim,Elétrica,Flex,8.2,9.8,12.0,14.4,2015
SUBCOMPACTO,KIA,Picanto,1.0­12V,EX4,A­4,sim,Elétrica,Flex,8.3,9.4,11.4,13.1,2015
SUBCOMPACTO,KIA,Picanto,1.0­12V,"LX4 1,0 AT FF",A­4,sim,Elétrica,Flex,8.3,9.4,11.4,13.1,2015
SUBCOMPACTO,NISSAN,March,1.0­16V,Active 10,M­5,sim,Elétrica,Flex,8.4,9.7,12.3,14.5,2015
SUBCOMPACTO,RENAULT,Clio,1.0­16V,Authentique,M­5,sim,Hidráulica,Flex,9.1,9.6,13.1,14.3,2015
SUBCOMPACTO,RENAULT,Clio,1.0­16V,Expression,M­5,sim,Hidráulica,Flex,9.1,9.6,13.1,14.3,2015
SUBCOMPACTO,RENAULT,Clio,1.0­16V,Authentique,M­5,não,Mecânica,Flex,9.5,10.7,14.3,15.8,2015
SUBCOMPACTO,RENAULT,Clio,1.0­16V,Expression,M­5,não,Mecânica,Flex,9.5,10.7,14.3,15.8,2015
SUBCOMPACTO,SMART,Fortwo,1.0­12V,71cv MHDcoupé,MTA­5,sim,Elétrica,Gasolina,0.0,0.0,13.2,14.4,2015
SUBCOMPACTO,SMART,Fortwo,1.0­12V,84cv turbocoupé,MTA­5,sim,Elétrica,Gasolina,0.0,0.0,13.2,14.2,2015
SUBCOMPACTO,SMART,Fortwo,1.0­12V,84cv turbocabrio,MTA­5,sim,Elétrica,Gasolina,0.0,0.0,13.2,14.2,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,Take,M­5,sim,Elétrica,Flex,9.2,10.2,13.5,14.6,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,Move,M­5,sim,Elétrica,Flex,9.2,10.2,13.5,14.6,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,High,M­5,sim,Elétrica,Flex,9.2,10.2,13.5,14.6,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,BWR,M­5,sim,Elétrica,Flex,9.2,10.2,13.5,14.6,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,Move I­Motion,MTA­5,sim,Elétrica,Flex,9.2,10.2,13.2,14.8,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,High I­Motion,MTA­5,sim,Elétrica,Flex,9.2,10.2,13.2,14.8,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,BWR I­Motion,MTA­5,sim,Elétrica,Flex,9.2,10.2,13.2,14.8,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,Cross,M­5,sim,Elétrica,Flex,9.1,10.0,13.4,14.3,2015
SUBCOMPACTO,VOLKSWAGEN,Up!,1.0­12V,Cross I­Motion,MTA­5,sim,Elétrica,Flex,9.1,10.0,13.1,14.4,2015
SUBCOMPACTO,VOLKSWAGEN,Up! TSI,1.0­12V,Cross,M­5,sim,Elétrica,Flex,9.5,10.4,13.7,14.7,2015
SUBCOMPACTO,VOLKSWAGEN,Up! TSI,1.0­12V,Move,M­5,sim,Elétrica,Flex,9.6,11.1,13.8,16.1,2015
SUBCOMPACTO,VOLKSWAGEN,Up! TSI,1.0­12V,High,M­5,sim,Elétrica,Flex,9.6,11.1,13.8,16.1,2015
SUBCOMPACTO,VOLKSWAGEN,Up! TSI,1.0­12V,BWR,M­5,sim,Elétrica,Flex,9.6,11.1,13.8,16.1,2015
SUBCOMPACTO,VOLKSWAGEN,Up! TSI,1.0­12V,Speed,M­5,sim,Elétrica,Flex,9.6,11.1,13.8,16.1,2015
COMPACTO,CITROEN,C3,1.5­8V,Origine,M­5,sim,Elétrica,Flex,7.5,9.3,11.9,14.7,2015
COMPACTO,CITROEN,C3,1.5­8V,Tendance,M­5,sim,Elétrica,Flex,7.5,9.3,11.9,14.7,2015
COMPACTO,CITROEN,C3,1.5­8V,Exclusive,M­5,sim,Elétrica,Flex,7.5,9.3,11.9,14.7,2015
COMPACTO,CITROEN,C3,1.5­8V,Attraction,M­5,sim,Elétrica,Flex,7.5,9.3,11.9,14.7,2015
COMPACTO,CITROEN,DS3,1.6­16V,Chic THP,M­6,sim,Elétrica,Gasolina,0.0,0.0,11.3,14.4,2015
COMPACTO,CITROEN,DS3,1.6­16V,So Chic THP,M­6,sim,Elétrica,Gasolina,0.0,0.0,11.3,14.4,2015
COMPACTO,FIAT,Idea,1.6­16V,Essence,M­5,sim,Hidráulica,Flex,6.8,8.0,9.9,11.5,2015
COMPACTO,FIAT,Idea,1.6­16V,Essence,MTA­5,sim,Hidráulica,Flex,6.7,7.9,10.0,11.8,2015
COMPACTO,FIAT,Novo Palio,1.4­8V,Attractive,M­5,sim,Hidráulica,Flex,7.4,9.3,10.8,13.5,2015
COMPACTO,FIAT,Novo Palio,1.0­8V,Attractive,M­5,sim,Hidráulica,Flex,7.3,9.4,10.8,13.6,2015
COMPACTO,FIAT,Punto,1.4­8V,AttractiveEvo,M­5,sim,Hidráulica,Flex,7.4,8.5,10.4,12.3,2015
COMPACTO,FIAT,Punto,1.6­16V,Essence,M­5,sim,Hidráulica,Flex,6.8,8.4,10.0,12.0,2015
COMPACTO,FIAT,Punto,1.6­16V,EssenceDualogic,MTA­5,sim,Hidráulica,Flex,6.9,8.1,10.1,11.9,2015
COMPACTO,FIAT,Siena,1.0­8V,EL,M­5,não,Mecânica,Flex,8.0,9.7,11.9,14.4,2015
COMPACTO,FIAT,Siena,1.4­8V,EL,M­5,sim,Hidráulica,Flex,7.1,8.8,10.6,13.2,2015
COMPACTO,FORD,New Fiesta Hatch,1.5­16V,S,M­5,sim,Elétrica,Flex,7.6,9.4,10.7,13.4,2015
COMPACTO,FORD,New Fiesta Hatch,1.5­16V,SE,M­5,sim,Elétrica,Flex,7.6,9.4,10.7,13.4,2015
COMPACTO,FORD,New Fiesta Hatch,1.6­16V,SE,DCT­6,sim,Elétrica,Flex,7.7,10.0,11.0,14.3,2015
COMPACTO,FORD,New Fiesta Hatch,1.6­16V,Titanium,DCT­6,sim,Elétrica,Flex,7.7,10.0,11.0,14.3,2015
COMPACTO,FORD,New Fiesta Hatch,1.6­16V,SE,M­5,sim,Elétrica,Flex,8.0,9.9,11.7,14.1,2015
COMPACTO,FORD,New Fiesta Hatch,1.6­16V,Titanium,M­5,sim,Elétrica,Flex,8.0,9.9,11.7,14.1,2015
COMPACTO,FORD,KA (5 Portas),1.0­12V,SE,M­5,sim,Elétrica,Flex,8.9,10.4,13.0,15.1,2015
COMPACTO,FORD,KA (5 Portas),1.0­12V,SEL,M­5,sim,Elétrica,Flex,8.9,10.4,13.0,15.1,2015
COMPACTO,FORD,KA (5 Portas),1.5­16V,SE,M­5,sim,Elétrica,Flex,7.9,9.5,11.5,13.6,2015
COMPACTO,FORD,KA (5 Portas),1.5­16V,SEL,M­5,sim,Elétrica,Flex,7.9,9.5,11.5,13.6,2015
COMPACTO,HONDA,Fit,1.5­16V,DX,M­5,sim,Elétrica,Flex,8.3,9.5,11.6,13.6,2015
COMPACTO,HONDA,Fit,1.5­16V,LX,M­5,sim,Elétrica,Flex,8.3,9.5,11.6,13.6,2015
COMPACTO,HONDA,Fit,1.5­16V,DX,Contínua,sim,Elétrica,Flex,8.3,9.9,12.3,14.1,2015
COMPACTO,HONDA,Fit,1.5­16V,LX,Contínua,sim,Elétrica,Flex,8.3,9.9,12.3,14.1,2015
COMPACTO,HONDA,Fit,1.5­16V,EX,Contínua,sim,Elétrica,Flex,8.3,9.9,12.3,14.1,2015
COMPACTO,HONDA,Fit,1.5­16V,EXL,Contínua,sim,Elétrica,Flex,8.3,9.9,12.3,14.1,2015
COMPACTO,HYUNDAI,HB20,1.0­12V,Comfort,M­5,sim,Hidráulica,Flex,8.3,9.8,11.8,14.0,2015
COMPACTO,HYUNDAI,HB20,1.0­12V,Plus,M­5,sim,Hidráulica,Flex,8.3,9.8,11.8,14.0,2015
COMPACTO,HYUNDAI,HB20,1.0­12V,Style,M­5,sim,Hidráulica,Flex,8.3,9.8,11.8,14.0,2015
COMPACTO,HYUNDAI,HB20,1.6­16V,Comfort,M­5,sim,Hidráulica,Flex,7.7,9.3,11.5,13.0,2015
COMPACTO,HYUNDAI,HB20,1.6­16V,Plus,M­5,sim,Hidráulica,Flex,7.7,9.3,11.5,13.0,2015
COMPACTO,HYUNDAI,HB20,1.6­16V,Style,M­5,sim,Hidráulica,Flex,7.7,9.3,11.5,13.0,2015
COMPACTO,HYUNDAI,HB20,1.6­16V,Premium,M­5,sim,Hidráulica,Flex,7.7,9.3,11.5,13.0,2015
COMPACTO,HYUNDAI,HB20X,1.6­16V,Style,M­5,sim,Hidráulica,Flex,8.0,9.3,11.4,12.9,2015
COMPACTO,HYUNDAI,HB20X,1.6­16V,Premium,M­5,sim,Hidráulica,Flex,8.0,9.3,11.4,12.9,2015
COMPACTO,HYUNDAI,HB20X,1.6­16V,Style,A­4,sim,Hidráulica,Flex,7.0,8.3,9.9,11.7,2015
COMPACTO,HYUNDAI,HB20X,1.6­16V,Premium,A­4,sim,Hidráulica,Flex,7.0,8.3,9.9,11.7,2015
COMPACTO,HYUNDAI,HB20 (2016),1.0­12V,Comfort,M­5,sim,Hidráulica,Flex,8.5,9.9,12.5,14.1,2015
COMPACTO,HYUNDAI,HB20 (2016),1.0­12V,Plus,M­5,sim,Hidráulica,Flex,8.5,9.9,12.5,14.1,2015
COMPACTO,HYUNDAI,HB20 (2016),1.0­12V,Style,M­5,sim,Hidráulica,Flex,8.5,9.9,12.5,14.1,2015
COMPACTO,HYUNDAI,HB20 (2016),1.6­16V,Comfort,M­6,sim,Hidráulica,Flex,8.1,9.9,11.6,13.8,2015
COMPACTO,HYUNDAI,HB20 (2016),1.6­16V,Plus,M­6,sim,Hidráulica,Flex,8.1,9.9,11.6,13.8,2015
COMPACTO,HYUNDAI,HB20 (2016),1.6­16V,Style,M­6,sim,Hidráulica,Flex,8.1,9.9,11.6,13.8,2015
COMPACTO,HYUNDAI,HB20 (2016),1.6­16V,Premium,M­6,sim,Hidráulica,Flex,8.1,9.9,11.6,13.8,2015
COMPACTO,JAC,J3,1.4­16V,*****,M­5,sim,Hidráulica,Gasolina,0.0,0.0,11.2,12.7,2015
COMPACTO,JAC,J3,1.4­16V,"1,4",M­5,sim,Hidráulica,Gasolina,0.0,0.0,11.2,12.7,2015
COMPACTO,JAC,J3,1.4­16V,Turin,M­5,sim,Hidráulica,Gasolina,0.0,0.0,11.3,12.8,2015
COMPACTO,MINI,One,1.2­12V,­,M­6,sim,Eletro-hidráulica,Gasolina,0.0,0.0,11.0,15.9,2015
COMPACTO,MINI,Cooper,1.5­12V,­,A­6,sim,Eletro-hidráulica,Gasolina,0.0,0.0,10.6,12.2,2015
COMPACTO,MINI,Cooper,1.5­16v,5P,A­6,sim,Eletro-hidráulica,Gasolina,0.0,0.0,11.1,13.7,2015
COMPACTO,MINI,Cooper,2.0­16v,S 5P,A­6,sim,Eletro-hidráulica,Gasolina,0.0,0.0,9.9,13.1,2015
COMPACTO,NISSAN,New March,1.0­12V,MT,M­5,sim,Elétrica,Flex,8.8,10.3,12.9,15.1,2015
COMPACTO,NISSAN,New March,1.0­12V,S,M­5,sim,Elétrica,Flex,8.8,10.3,12.9,15.1,2015
COMPACTO,NISSAN,New March,1.0­12V,SV,M­5,sim,Elétrica,Flex,8.8,10.3,12.9,15.1,2015
COMPACTO,NISSAN,New March,1.6­16V,S,M­5,sim,Elétrica,Flex,8.1,10.0,12.1,14.5,2015
COMPACTO,NISSAN,New March,1.6­16V,SV,M­5,sim,Elétrica,Flex,8.1,10.0,12.1,14.5,2015
COMPACTO,NISSAN,New March,1.6­16V,SL,M­5,sim,Elétrica,Flex,8.1,10.0,12.1,14.5,2015
COMPACTO,NISSAN,New March,1.0­16V,S,M­5,sim,Elétrica,Flex,8.7,10.4,12.5,14.8,2015
COMPACTO,NISSAN,New March,1.0­16V,SV,M­5,sim,Elétrica,Flex,8.7,10.4,12.5,14.8,2015
COMPACTO,NISSAN,New March,1.0­16V,MT,M­5,sim,Elétrica,Flex,8.7,10.4,12.5,14.8,2015
COMPACTO,PEUGEOT,208,1.5­8V,Active,M­5,sim,Elétrica,Flex,8.0,9.6,11.6,14.3,2015
COMPACTO,PEUGEOT,208,1.5­8V,Active Pack,M­5,sim,Elétrica,Flex,8.0,9.6,11.6,14.3,2015
COMPACTO,PEUGEOT,208,1.5­8V,Allure,M­5,sim,Elétrica,Flex,8.0,9.6,11.6,14.3,2015
COMPACTO,PEUGEOT,208,1.5­8V,Like,M­5,sim,Elétrica,Flex,8.0,9.6,11.6,14.3,2015
COMPACTO,PEUGEOT,208,1.5­8V,Style,M­5,sim,Elétrica,Flex,8.0,9.6,11.6,14.3,2015
COMPACTO,PEUGEOT,208,1.5­8V,Quiksilver,M­5,sim,Elétrica,Flex,8.0,9.6,11.6,14.3,2015
COMPACTO,PEUGEOT,208,1.6­16V,Griffe,M­5,sim,Elétrica,Flex,7.1,8.9,10.6,12.9,2015
COMPACTO,RENAULT,Novo Sandero,1.0­16V,Authentique,M­5,sim,Hidráulica,Flex,8.1,9.2,11.9,13.4,2015
COMPACTO,RENAULT,Novo Sandero,1.0­16V,Expression,M­5,sim,Hidráulica,Flex,8.1,9.2,11.9,13.4,2015
COMPACTO,RENAULT,Novo Sandero,1.6­8V,Expression,M­5,sim,Hidráulica,Flex,7.3,8.7,10.6,12.5,2015
COMPACTO,RENAULT,Novo Sandero,1.6­8V,Dynamique,M­5,sim,Hidráulica,Flex,7.3,8.7,10.6,12.5,2015
COMPACTO,SUZUKI,Swift,1.6­16V,2WD,M­6,sim,Elétrica,Gasolina,0.0,0.0,10.0,12.0,2015
COMPACTO,TOYOTA,Etios Hatchback,1.3­16V,X,M­5,sim,Elétrica,Flex,8.3,9.1,12.2,13.3,2015
COMPACTO,TOYOTA,Etios Hatchback,1.5­16V,XS,M­5,sim,Elétrica,Flex,8.5,9.5,12.2,13.8,2015
COMPACTO,TOYOTA,Etios Hatchback,1.5­16V,XLS,M­5,sim,Elétrica,Flex,8.5,9.5,12.2,13.8,2015
COMPACTO,TOYOTA,Etios Hatchback,1.5­16V,Cross,M­5,sim,Elétrica,Flex,8.5,9.5,12.2,13.8,2015
COMPACTO,TOYOTA,Etios Hatchback,1.5­16V,Platinum,M­5,sim,Elétrica,Flex,8.5,9.5,12.2,13.8,2015
COMPACTO,VOLKSWAGEN,Gol,1.0­8V,BlueMotionTechnology,M­5,não,Hidráulica,Flex,8.0,10.1,11.8,14.9,2015
COMPACTO,VOLKSWAGEN,Gol,1.0­8V,Special,M­5,sim,Hidráulica,Flex,7.7,9.6,11.6,13.9,2015
COMPACTO,VOLKSWAGEN,Gol,1.0­8V,City,M­5,sim,Hidráulica,Flex,7.7,9.6,11.6,13.9,2015
COMPACTO,VOLKSWAGEN,Gol,1.0­8V,Trendline,M­5,sim,Hidráulica,Flex,7.7,9.6,11.6,13.9,2015
COMPACTO,VOLKSWAGEN,Gol,1.0­8V,Comfortline,M­5,sim,Hidráulica,Flex,7.7,9.6,11.6,13.9,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,Patrulheiro,M­5,sim,Hidráulica,Flex,7.3,9.4,10.7,13.7,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,City,M­5,sim,Hidráulica,Flex,7.3,9.4,10.7,13.7,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,Trendline,M­5,sim,Hidráulica,Flex,7.3,9.4,10.7,13.7,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,Comfortline,M­5,sim,Hidráulica,Flex,7.3,9.4,10.7,13.7,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,Highline,M­5,sim,Hidráulica,Flex,7.3,9.4,10.7,13.7,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,Comfortline I­Motion,MTA­5,sim,Hidráulica,Flex,7.3,9.5,10.7,13.6,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­8V,Highline I­Motion,MTA­5,sim,Hidráulica,Flex,7.3,9.5,10.7,13.6,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­16V,Rallye,M­5,sim,Hidráulica,Flex,7.7,8.0,11.1,11.3,2015
COMPACTO,VOLKSWAGEN,Gol,1.6­16V,Rallye I­Motion,MTA­5,sim,Hidráulica,Flex,7.3,8.0,10.5,11.2,2015
COMPACTO,VOLKSWAGEN,Gol,1.0­8V,Rock in Rio,M­5,sim,Hidráulica,Flex,7.7,9.6,11.6,13.9,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.0­12V,BlueMotion,M­5,sim,Elétrica,Flex,8.8,9.9,12.7,14.4,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.0­12V,Comfortline,M­5,sim,Elétrica,Flex,8.6,9.3,12.2,13.4,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.6­8V,Trendline,M­5,sim,Elétrica,Flex,7.4,8.2,10.4,11.8,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.6­8V,Comfortline,M­5,sim,Elétrica,Flex,7.4,8.2,10.4,11.8,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.6­8V,Trendline I­Motion,MTA­5,sim,Elétrica,Flex,7.3,8.2,10.3,11.7,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.6­8V,Comfortline I­Motion,MTA­5,sim,Elétrica,Flex,7.3,8.2,10.3,11.7,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.6­16V,Highline,M­6,sim,Elétrica,Flex,7.6,8.4,10.8,12.0,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.6­16V,Pepper,M­6,sim,Elétrica,Flex,7.6,8.4,10.8,12.0,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.0­12V,Trendline,M­5,sim,Elétrica,Flex,8.6,9.3,12.2,13.4,2015
COMPACTO,VOLKSWAGEN,Novo Fox,1.0­12V,Track,M­5,sim,Elétrica,Flex,8.6,9.3,12.2,13.4,2015
MÉDIO,AUDI,A1,1.4­16V,SportbackAttraction,DCT­7,sim,Eletro-hidráulica,Gasolina,0.0,0.0,10.8,14.0,2015
MÉDIO,AUDI,A1,1.4­16V,Ambition,DCT­7,sim,Eletro-hidráulica,Gasolina,0.0,0.0,10.8,14.0,2015
MÉDIO,AUDI,A1,1.4­16V,SportbackAttraction(Modelo 2016),DCT­7,sim,Elétrica,Gasolina,0.0,0.0,12.6,15.2,2015
MÉDIO,AUDI,A1,1.8­16V,SportbackAmbition(Modelo 2016),DCT­7,sim,Elétrica,Gasolina,0.0,0.0,10.7,13.2,2015
MÉDIO,AUDI,A3,1.4­16V,SportbackAttraction,DCT­7,sim,Eletro-hidráulica,Gasolina,0.0,0.0,10.0,11.5,2015
MÉDIO,AUDI,A3,1.8­16V,SportbackAmbition,DCT­7,sim,Eletro-hidráulica,Gasolina,0.0,0.0,10.7,14.0,2015
MÉDIO,BMW,225i,2.0­16v,CAT,A­8,sim,Eletro-hidráulica,Gasolina,0.0,0.0,8.8,12.2,2015
MÉDIO,BMW,118i,2.0­16v,­,A­8,sim,Eletro-hidráulica,Gasolina,0.0,0.0,10.1,13.1,2015
MÉDIO,BMW,M135i,3.0­24V,­,A­8,sim,Eletro-hidráulica,Gasolina,0.0,0.0,7.5,10.3,2015
MÉDIO,BMW,125I,2.0­16V,Active Flex,A­8,sim,Eletro-hidráulica,Flex,6.0,8.3,8.6,11.8,2015
MÉDIO,BMW,120i,2.0­16V,Active Flex,A­8,sim,Eletro-hidráulica,Flex,6.5,9.3,9.2,13.3,2015
MÉDIO,CHERY,Celer HB,1.5­16V,"1,5Flex HB",M­5,sim,Hidráulica,Flex,6.3,8.3,9.2,12.1,2015
MÉDIO,CHERY,Celer SD,1.5­16V,"1,5 Flex",M­5,sim,Hidráulica,Flex,6.3,8.3,9.2,12.1,2015
MÉDIO,CHERY,Tiggo FL 2.0 MT,2.0­16V,"FL 2,0 MT",M­5,sim,Hidráulica,Gasolina,0.0,0.0,7.9,9.8,2015
MÉDIO,CITROEN,DS4,1.6­16V,So Chic THP,A­6,sim,Eletro-hidráulica,Gasolina,0.0,0.0,8.7,11.5,2015
MÉDIO,FIAT,Bravo,1.8­16V,Essence,M­5,sim,Elétrica,Flex,6.4,7.5,8.9,10.9,2015
MÉDIO,FIAT,Bravo,1.8­16V,Absolute,M­5,sim,Elétrica,Flex,6.4,7.5,8.9,10.9,2015
MÉDIO,FIAT,Bravo,1.8­16V,Sporting,M­5,sim,Elétrica,Flex,6.4,7.5,8.9,10.9,2015
MÉDIO,FIAT,Bravo,1.8­16V,Essence,MTA­5,sim,Elétrica,Flex,6.5,7.6,9.1,10.8,2015
MÉDIO,FIAT,Bravo,1.8­16V,Absolute,MTA­5,sim,Elétrica,Flex,6.5,7.6,9.1,10.8,2015
MÉDIO,FIAT,Bravo,1.8­16V,Sporting,MTA­5,sim,Elétrica,Flex,6.5,7.6,9.1,10.8,2015
MÉDIO,FIAT,Bravo,1.4­16V,T­Jet,M­5,sim,Elétrica,Gasolina,0.0,0.0,9.0,10.4,2015
MÉDIO,FIAT,Grand Siena,1.4­8V,Attractive,M­5,sim,Hidráulica,Flex,7.7,9.0,11.0,13.0,2015
MÉDIO,FIAT,Weekend,1.4­8V,Attractive,M­5,sim,Hidráulica,Flex,7.1,8.3,10.3,12.1,2015
MÉDIO,FORD,New Fiesta Sedan,1.6­16V,SE,DCT­6,sim,Elétrica,Flex,7.5,9.5,10.6,13.8,2015
MÉDIO,FORD,New Fiesta Sedan,1.6­16V,Titanium,DCT­6,sim,Elétrica,Flex,7.5,9.5,10.6,13.8,2015
MÉDIO,FORD,New Fiesta Sedan,1.6­16V,SE,M­5,sim,Elétrica,Flex,7.6,9.7,11.6,14.0,2015
MÉDIO,FORD,New Fiesta Sedan,1.6­16V,Titanium,M­5,sim,Elétrica,Flex,7.6,9.7,11.6,14.0,2015
MÉDIO,FORD,KA+ (4 Portas),1.0­12V,SE,M­5,sim,Elétrica,Flex,8.9,10.4,13.0,15.1,2015
MÉDIO,FORD,KA+ (4 Portas),1.0­12V,SEL,M­5,sim,Elétrica,Flex,8.9,10.4,13.0,15.1,2015
MÉDIO,FORD,KA+ (4 Portas),1.5­16V,SE,M­5,sim,Elétrica,Flex,7.9,9.5,11.5,13.6,2015
MÉDIO,FORD,KA+ (4 Portas),1.5­16V,SEL,M­5,sim,Elétrica,Flex,7.9,9.5,11.5,13.6,2015
MÉDIO,HONDA,City,1.5­16V,DX,M­5,sim,Elétrica,Flex,8.6,10.3,12.4,14.6,2015
MÉDIO,HONDA,City,1.5­16V,LX,Contínua,sim,Elétrica,Flex,8.5,10.3,12.3,14.5,2015
MÉDIO,HONDA,City,1.5­16V,EX,Contínua,sim,Elétrica,Flex,8.5,10.3,12.3,14.5,2015
MÉDIO,HONDA,City,1.5­16V,EXL,Contínua,sim,Elétrica,Flex,8.5,10.3,12.3,14.5,2015
MÉDIO,HYUNDAI,i30,1.8­16V,"1,8",A­6,sim,Elétrica,Gasolina,0.0,0.0,9.2,11.8,2015
MÉDIO,HYUNDAI,Elantra,2.0­16V,­,A­6,sim,Elétrica,Flex,6.3,9.1,9.5,13.4,2015
MÉDIO,HYUNDAI,i30,2.0­16V,"2,0",A­4,sim,Hidráulica,Gasolina,0.0,0.0,8.9,10.1,2015
MÉDIO,HYUNDAI,i30,2.0­16V,"2,0",M­5,sim,Hidráulica,Gasolina,0.0,0.0,8.9,10.2,2015
MÉDIO,HYUNDAI,i30,1.6­16V,­,A­6,sim,Elétrica,Flex,6.8,8.5,9.3,11.6,2015
MÉDIO,HYUNDAI,HB20S,1.0­12V,Comfort,M­5,sim,Hidráulica,Flex,8.6,10.0,12.3,14.4,2015
MÉDIO,HYUNDAI,HB20S,1.0­12V,Plus,M­5,sim,Hidráulica,Flex,8.6,10.0,12.3,14.4,2015
MÉDIO,HYUNDAI,HB20S,1.0­12V,Style,M­5,sim,Hidráulica,Flex,8.6,10.0,12.3,14.4,2015
MÉDIO,HYUNDAI,HB20S,1.6­16V,Comfort,M­5,sim,Hidráulica,Flex,7.9,9.3,11.5,12.9,2015
MÉDIO,HYUNDAI,HB20S,1.6­16V,Plus,M­5,sim,Hidráulica,Flex,7.9,9.3,11.5,12.9,2015
MÉDIO,HYUNDAI,HB20S,1.6­16V,Style,M­5,sim,Hidráulica,Flex,7.9,9.3,11.5,12.9,2015
MÉDIO,LEXUS,CT200h,1.8­16V,CT200H,Contínua,sim,Elétrica,Gasolina,0.0,0.0,15.7,14.2,2015
MÉDIO,LEXUS,CT200h,1.8­16V,F Sport,Contínua,sim,Elétrica,Gasolina,0.0,0.0,15.7,14.2,2015
